,comment_id,user_id,platform,date_time,likes_count,comment,comment_no_emoji,comment_processed
211,17893926925892734,32817581735,instagram,2021-02-13 02:43:39,0,Says the child molesting child sacrificing child trafficking canibal evil evil witch who worships Satan...r,Says the child molesting child sacrificing child trafficking canibal evil evil witch who worships Satan...r,"['says', 'child', 'molesting', 'child', 'sacrificing', 'child', 'trafficking', 'canibal', 'evil', 'evil', 'witch', 'worships', 'satan', 'r']"
212,17877868424149347,4341332283,instagram,2021-02-13 02:41:35,1,Crackpot Hillary,Crackpot Hillary,"['crackpot', 'hillary']"
213,17864077931333322,2028516654,instagram,2021-02-13 02:40:00,1,Well remember who's in control and you libtards are not but Jesus Christ is.,Well remember who's in control and you libtards are not but Jesus Christ is.,"['well', 'remember', 'control', 'libtards', 'jesus', 'christ']"
214,17860697396479771,8646637916,instagram,2021-02-13 02:07:14,0,You can’t make this up,You can’t make this up,['make']
215,17859313808400773,274693466,instagram,2021-02-13 01:57:47,0,🗑,,[]
216,17904738379707021,44588868214,instagram,2021-02-13 01:44:11,1,Dead woman walking,Dead woman walking,"['dead', 'woman', 'walking']"
217,18147262288137699,44588868214,instagram,2021-02-13 01:43:54,0,Screw that liar,Screw that liar,"['screw', 'liar']"
218,17891215813910070,828678017,instagram,2021-02-13 01:35:16,0,Blah blah!,Blah blah!,"['blah', 'blah']"
219,18147466108190993,4616559695,instagram,2021-02-13 01:12:36,3,why isn’t she locked up?,why isn’t she locked up?,['locked']
220,17884486061039759,4185277037,instagram,2021-02-13 01:08:13,15,"Why isn’t she behind bars, maybe her conspirators are behind her🧐","Why isn’t she behind bars, maybe her conspirators are behind her🧐","['behind', 'bars', 'maybe', 'conspirators', 'behind']"
221,17935942174460930,38545764948,instagram,2021-02-13 01:06:43,1,SMH that his woman & her husband have not be Executed for Treason.,SMH that his woman & her husband have not be Executed for Treason.,"['smh', 'woman', 'husband', 'executed', 'treason']"
222,18143035900132764,3928750733,instagram,2021-02-13 01:04:10,1,She means how she got away with all her corrupt dealings the entire time she’s been in politics,She means how she got away with all her corrupt dealings the entire time she’s been in politics,"['means', 'got', 'away', 'corrupt', 'dealings', 'entire', 'time', 'politics']"
223,17954148772407019,18256196744,instagram,2021-02-13 01:02:27,7,"And you know a thing or two about co-conspirators. Right, Hill?","And you know a thing or two about co-conspirators. Right, Hill?","['know', 'thing', 'two', 'right', 'hill']"
224,17873187983182391,242415137,instagram,2021-02-13 00:50:20,2,What about her and all the people that she’s killed? How come she was never on trial?,What about her and all the people that she’s killed? How come she was never on trial?,"['people', 'killed', 'come', 'never', 'trial']"
225,17968527373370848,28217515293,instagram,2021-02-13 00:42:35,1,What about your jury rodhamhood?,What about your jury rodhamhood?,"['jury', 'rodhamhood']"
226,18119749480173183,1350535077,instagram,2021-02-13 00:35:33,0,🔥For this 👹,For this ,[]
227,17874365558159749,691444888,instagram,2021-02-13 00:17:51,1,This woman should be burnt at the stake on the front lawn of the White House along with pelosi,This woman should be burnt at the stake on the front lawn of the White House along with pelosi,"['woman', 'burnt', 'stake', 'front', 'lawn', 'white', 'house', 'along', 'pelosi']"
228,17933509339468849,34847096,instagram,2021-02-13 00:06:27,1,🤣🤣🤣🤣🤣🤣hypocrisy,🤣🤣🤣🤣🤣🤣hypocrisy,[]
229,18140070982182840,19553478692,instagram,2021-02-13 00:02:29,1,😂😂😂😂😂All these people are so corrupt.,All these people are so corrupt.,"['people', 'corrupt']"
230,17880322478065661,8072685174,instagram,2021-02-12 23:55:30,1,"Revenge sometimes fails folks, though the end goal is to hide their sin, in the end God has the win!","Revenge sometimes fails folks, though the end goal is to hide their sin, in the end God has the win!","['revenge', 'sometimes', 'fails', 'folks', 'though', 'end', 'goal', 'hide', 'sin', 'end', 'god', 'win']"
231,17895495310858155,3884311893,instagram,2021-02-12 23:54:31,4,This is funny coming from a woman who deserves to be in prison for treason against this nation.,This is funny coming from a woman who deserves to be in prison for treason against this nation.,"['funny', 'coming', 'woman', 'deserves', 'prison', 'treason', 'nation']"
232,17920864099531023,4322226774,instagram,2021-02-12 23:45:06,0,what a fookin conspiracy theorist matie,what a fookin conspiracy theorist matie,"['fookin', 'conspiracy', 'theorist', 'matie']"
233,17892934615843472,6679671142,instagram,2021-02-12 23:44:34,0,🙄🙄🙄🙄🙄,,[]
234,17899227238813841,4930285798,instagram,2021-02-12 23:40:33,0,4 More Years are coming!!!,4 More Years are coming!!!,"['years', 'coming']"
235,17924930458515569,296536616,instagram,2021-02-12 23:35:10,1,😂😂😂 Witch!! 🧙‍♀️, Witch!! 🧙‍,['witch']
236,17858163203492538,5737481091,instagram,2021-02-12 23:32:07,4,😂 Mrs. Bubba Clinton is a joke.  I laugh at her with the holy spirit 🤣😂 hell awaits her for the disgusting things she does and the pathological lies that she spews., Mrs. Bubba Clinton is a joke.  I laugh at her with the holy spirit 🤣 hell awaits her for the disgusting things she does and the pathological lies that she spews.,"['bubba', 'clinton', 'joke', 'laugh', 'holy', 'spirit', 'hell', 'awaits', 'disgusting', 'things', 'pathological', 'lies', 'spews']"
237,18093002506231886,45253126909,instagram,2021-02-12 23:28:42,1,K thanks. Get another drink.,K thanks. Get another drink.,"['k', 'thanks', 'get', 'another', 'drink']"
238,17891852323877802,8433058874,instagram,2021-02-12 23:26:49,22,She should be the last one talking .... we didn’t forget about those emails 👀👀👀,She should be the last one talking .... we didn’t forget about those emails ,"['last', 'one', 'talking', 'forget', 'emails']"
239,17922260356508607,521999475,instagram,2021-02-12 23:25:40,4,Projection,Projection,['projection']
240,17859708824440435,3507757706,instagram,2021-02-12 23:24:26,2,Hillary Clinton is a disgrace to Americans and America‼️,Hillary Clinton is a disgrace to Americans and America‼,"['hillary', 'clinton', 'disgrace', 'americans']"
241,17863412495377311,7866388417,instagram,2021-02-12 23:22:26,0,Fact checkers checking me. When making a remark on Hillary Lost freedom of speech.  According to lefts  constitution does not apply,Fact checkers checking me. When making a remark on Hillary Lost freedom of speech.  According to lefts  constitution does not apply,"['fact', 'checkers', 'checking', 'making', 'remark', 'hillary', 'lost', 'freedom', 'speech', 'according', 'lefts', 'constitution', 'apply']"
242,17864598842328880,45311373663,instagram,2021-02-12 23:19:44,3,"She needs to find a hobby or something. Let it go, girl. 🤦","She needs to find a hobby or something. Let it go, girl. 🤦","['needs', 'find', 'hobby', 'something', 'let', 'go', 'girl']"
243,18193242850024506,206886680,instagram,2021-02-12 23:15:10,5,That’s funny coming from Hillary Clinton crime family.,That’s funny coming from Hillary Clinton crime family.,"['funny', 'coming', 'hillary', 'clinton', 'crime', 'family']"
244,17955577378402853,375167727,instagram,2021-02-12 23:12:05,6,She’s the one that should be in prison. She’s a career crooked politicians. Trump is a business man.,She’s the one that should be in prison. She’s a career crooked politicians. Trump is a business man.,"['one', 'prison', 'career', 'crooked', 'politicians', 'business', 'man']"
245,17917857580545090,402311722,instagram,2021-02-12 23:08:41,4,"Boooooo, Hilary is the devil","Boooooo, Hilary is the devil","['boooooo', 'hilary', 'devil']"
246,18104774095202917,6817463193,instagram,2021-02-13 05:20:01,1,Lincoln’s inner strength much needed now!,Lincoln’s inner strength much needed now!,"['lincoln', 'inner', 'strength', 'much', 'needed']"
247,17890307713945037,30335572616,instagram,2021-02-17 01:51:29,0,AS SHE SHOULD,AS SHE SHOULD,[]
248,18185670241067899,5431752428,instagram,2021-02-15 20:48:26,0,"Dont trust this woman, she is opportunist.  PERIOD!!!!😡😡😡😡","Dont trust this woman, she is opportunist.  PERIOD!!!!","['dont', 'trust', 'woman', 'opportunist', 'period']"
249,17885133191028383,45733861532,instagram,2021-02-15 16:45:10,0,I Don't Like Trump Get Rid Of Him NOWWW 🤴,I Don't Like Trump Get Rid Of Him NOWWW 🤴,"['like', 'get', 'rid', 'nowww']"
250,18158366191129199,6444982539,instagram,2021-02-14 23:43:41,0,"The best option on the negotiating table is cooperation with Iran. If not, we will see the production of an atomic bomb by Iran.","The best option on the negotiating table is cooperation with Iran. If not, we will see the production of an atomic bomb by Iran.","['best', 'option', 'negotiating', 'table', 'cooperation', 'iran', 'see', 'production', 'atomic', 'bomb', 'iran']"
251,17874464996212926,2895754291,instagram,2021-02-14 13:08:39,0,Rat?  and ships,Rat?  and ships,"['rat', 'ships']"
252,17875525496192974,5566518245,instagram,2021-02-14 02:02:46,0,The line has to be drawn!! Better late than never. The American people deserve better!!,The line has to be drawn!! Better late than never. The American people deserve better!!,"['line', 'drawn', 'better', 'late', 'never', 'american', 'people', 'deserve', 'better']"
253,18143340406134300,307674410,instagram,2021-02-14 01:37:33,0,🐍🤮🤮🤮,🤮🤮🤮,[]
254,17874348506207890,4210214112,instagram,2021-02-14 00:43:02,0,😂😂😂😂😂😂 is that a joke or what???? Now trumpicants are regretted ....😡😡😡😡👎🏻👎🏻👎🏻, is that a joke or what???? Now trumpicants are regretted ....,"['joke', 'trumpicants', 'regretted']"
255,17888505679965780,3175231323,instagram,2021-02-14 00:22:00,1,@nikkihaley we knew your true colors the moment you stuck your tongue up trumps @$$ You can’t backtrack now. Own it. You were a co-conspirator and enabler. Keep your red hat on, we knew your true colors the moment you stuck your tongue up trumps  You can’t backtrack now. Own it. You were a co-conspirator and enabler. Keep your red hat on,"['knew', 'true', 'colors', 'moment', 'stuck', 'tongue', 'trumps', 'backtrack', 'enabler', 'keep', 'red', 'hat']"
256,17959924393387933,11611595992,instagram,2021-02-14 00:17:30,1,Republican Party needs a cleansing too many wishy washy people,Republican Party needs a cleansing too many wishy washy people,"['republican', 'party', 'needs', 'cleansing', 'many', 'wishy', 'washy', 'people']"
257,17888207845936123,12731341195,instagram,2021-02-13 21:24:24,0,"She's basically said, ""you cant trust my judgement"" on the biggest issues","She's basically said, ""you cant trust my judgement"" on the biggest issues","['basically', 'said', 'cant', 'trust', 'judgement', 'biggest', 'issues']"
258,17900658469755107,773444519,instagram,2021-02-13 16:59:24,0,well why DID you then? you stupid woman,well why DID you then? you stupid woman,"['well', 'stupid', 'woman']"
259,17884659662041723,5420292191,instagram,2021-02-13 13:12:29,0,😂😂😂😂😂😂😂,,[]
260,17993142265318306,8386658136,instagram,2021-02-13 12:01:54,0,Uhhh you don’t say. 🙄😡,Uhhh you don’t say. ,"['uhhh', 'say']"
261,17877644894108099,27377501100,instagram,2021-02-13 10:55:06,0,"#Astrologer service in  24hours call +91-8890883451(-Guru ji-)👫Vashikaran specialist
📞Whatsapp and call no- +91-8890883451
1⃣-Love Problem Solution 💏💘
2⃣-Husband Wife Love 💔Problem👨‍🦰👩‍🦰
3⃣-Business In Loss problem✍️💵💵💰💳
4⃣Diveroce_problem_solution
5⃣Job And Visa Problem
6️⃣Inter_Caste_Marriage_Solution  7⃣All Problem Solution,-#101%-granted,! 8️⃣✈️Foreign travel problem  call Now (-Guru ji-)Call Now📞+91-8890883451
🙏🙏🚩 जय श्री राधे श्याम जैसे:- (प्रेम-विवाह) (मनचाहा प्यार ) (काम-कारोबार) ( पति - पत्नी में अनबन)"" 👫 सभी जगह से निराश प्रेमी-प्रेमिकाएं एक बार जरूर कॉल करें, आपका प्यार टूटने नहीं दिया जाएगा। 101% गारंटीड से Note–(वशीकरण स्पेशलिस्ट पंडित जी) A.K shastri ji नोट :-Note–उपरोक्त समस्याओं के अलावा भी कोई और समस्या हो जिसका निवारण यंत्र-मंत्र व एस्ट्रोलॉजी के रिलेटेड हो तो आप हमें कॉल करके बताइयेगा
☎WhatsApp +91-8890883451"," service in  24hours call +91-8890883451(-Guru ji-)Vashikaran specialist
Whatsapp and call no- +91-8890883451
1⃣-Love Problem Solution 
2⃣-Husband Wife Love Problem‍🦰‍🦰
3⃣-Business In Loss problem
4⃣Diveroce_problem_solution
5⃣Job And Visa Problem
6⃣Inter_Caste_Marriage_Solution  7⃣All Problem Solution,- 8⃣Foreign travel problem  call Now (-Guru ji-)Call Now+91-8890883451
 जय श्री राधे श्याम जैसे:- (प्रेम-विवाह) (मनचाहा प्यार ) (काम-कारोबार) ( पति - पत्नी में अनबन)""  सभी जगह से निराश प्रेमी-प्रेमिकाएं एक बार जरूर कॉल करें, आपका प्यार टूटने नहीं दिया जाएगा। 101% गारंटीड से Note–(वशीकरण स्पेशलिस्ट पंडित जी) A.K shastri ji नोट :-Note–उपरोक्त समस्याओं के अलावा भी कोई और समस्या हो जिसका निवारण यंत्र-मंत्र व एस्ट्रोलॉजी के रिलेटेड हो तो आप हमें कॉल करके बताइयेगा
WhatsApp +91-8890883451","['service', 'call', 'vashikaran', 'specialist', 'whatsapp', 'call', 'problem', 'solution', 'wife', 'love', 'loss', 'problem', 'visa', 'problem', 'problem', 'solution', 'travel', 'problem', 'call', 'call', 'shastri', 'ji', 'whatsapp']"
262,17880252197065172,3962714536,instagram,2021-02-13 10:08:57,1,"Too little, too late Nikki! We already knew your moral compass was broken, but now you've shown that like trump, YOU also have no loyalty to anyone! 🤡","Too little, too late Nikki! We already knew your moral compass was broken, but now you've shown that like trump, YOU also have no loyalty to anyone! 🤡","['little', 'late', 'nikki', 'already', 'knew', 'moral', 'compass', 'broken', 'shown', 'like', 'also', 'loyalty', 'anyone']"
263,17917863016539990,1752432688,instagram,2021-02-13 10:08:50,0,rhawanda your real name,rhawanda your real name,"['rhawanda', 'real', 'name']"
264,18200203408020356,2363371061,instagram,2021-02-13 07:58:22,0,Time for future republican leadership to step up. Liz and Nikki!?,Time for future republican leadership to step up. Liz and Nikki!?,"['time', 'future', 'republican', 'leadership', 'step', 'liz', 'nikki']"
265,18145929751186378,3862475735,instagram,2021-02-13 07:23:29,0,RINO Haley,RINO Haley,"['rino', 'haley']"
266,17871602210261947,8336195159,instagram,2021-02-13 07:23:13,0,We don't forgive you.,We don't forgive you.,['forgive']
267,17885721023020539,2265019277,instagram,2021-02-13 06:47:41,0,Lol,Lol,['lol']
268,17873971865228004,39492202452,instagram,2021-02-13 05:12:30,1,It’s all well and good now saying it like it is isn’t it?,It’s all well and good now saying it like it is isn’t it?,"['well', 'good', 'saying', 'like']"
269,17882068730081368,27633441938,instagram,2021-02-13 04:22:08,1,"@creative_gaze_int sadly, you are correct. She made a huge mistake aligning herself with him. But then again, the entire Republican Party has lost its mind (and morals)."," sadly, you are correct. She made a huge mistake aligning herself with him. But then again, the entire Republican Party has lost its mind (and morals).","['sadly', 'correct', 'made', 'huge', 'mistake', 'aligning', 'entire', 'republican', 'party', 'lost', 'mind', 'morals']"
270,17955444670398734,33648413311,instagram,2021-02-13 03:29:27,0,She's as EVIL as trump himself. Its the same agents who work gor deep state pushed trump to make mistakes and turned against him. This shows how EVIL creature this lady is. Hayley you yourself will not run any federal office AGAIN in jesus name,She's as EVIL as trump himself. Its the same agents who work gor deep state pushed trump to make mistakes and turned against him. This shows how EVIL creature this lady is. Hayley you yourself will not run any federal office AGAIN in jesus name,"['evil', 'agents', 'work', 'gor', 'deep', 'state', 'pushed', 'make', 'mistakes', 'turned', 'shows', 'evil', 'creature', 'lady', 'hayley', 'run', 'federal', 'office', 'jesus', 'name']"
271,18089787751241581,357170077,instagram,2021-02-13 03:06:59,0,Blimey didn’t think she had it in her!,Blimey didn’t think she had it in her!,"['blimey', 'think']"
272,17895744907848789,6510950086,instagram,2021-02-13 03:00:20,3,"Anyone who followed Trump, anyone and everyone who followed him should be removed from office and position. They clearly do not have a moral compass or intellectual discernment to hold any position of power.","Anyone who followed Trump, anyone and everyone who followed him should be removed from office and position. They clearly do not have a moral compass or intellectual discernment to hold any position of power.","['anyone', 'followed', 'anyone', 'everyone', 'followed', 'removed', 'office', 'position', 'clearly', 'moral', 'compass', 'intellectual', 'discernment', 'hold', 'position', 'power']"
273,17888976436961668,44890335924,instagram,2021-02-13 01:37:31,1,Zionist tool,Zionist tool,"['zionist', 'tool']"
274,17878111469149750,9895422185,instagram,2021-02-13 01:09:22,0,Where are those trump supporters who all ways tell us fake news this fake news that.you heard from a real republican,Where are those trump supporters who all ways tell us fake news this fake news that.you heard from a real republican,"['supporters', 'ways', 'tell', 'us', 'fake', 'news', 'fake', 'news', 'heard', 'real', 'republican']"
275,18140827057083254,4311416182,instagram,2021-02-13 01:06:20,2,"That's NOT a Turn On Him comment, its a Political Pivot which #wethepeople find sickening.","That's NOT a Turn On Him comment, its a Political Pivot which  find sickening.","['turn', 'comment', 'political', 'pivot', 'find', 'sickening']"
276,17894691682869647,38307633074,instagram,2021-02-13 00:55:22,0,That shows how much loyalty a woman possess,That shows how much loyalty a woman possess,"['shows', 'much', 'loyalty', 'woman', 'possess']"
277,17955956053395354,4814279561,instagram,2021-02-13 00:47:17,1,"Why did she do it in the first place? So much hypocrisy it’s to vomit 🤢. She tries to save her place in politics, but how can you trust a politician who couldn’t make the right choice when she realised that Trump was an incompetent president?","Why did she do it in the first place? So much hypocrisy it’s to vomit 🤢. She tries to save her place in politics, but how can you trust a politician who couldn’t make the right choice when she realised that Trump was an incompetent president?","['first', 'place', 'much', 'hypocrisy', 'vomit', 'tries', 'save', 'place', 'politics', 'trust', 'politician', 'make', 'right', 'choice', 'realised', 'incompetent', 'president']"
278,17889973600947462,262859009,instagram,2021-02-13 00:47:12,12,"Yeah.. no. I’m all for changing your opinion when presented with new, better, and factual information, but this ain’t it. She’s trying to walk it back now to secure her own political seat, but she has already made it blatantly obvious that her morals end when the political line and cash flow begin.","Yeah.. no. I’m all for changing your opinion when presented with new, better, and factual information, but this ain’t it. She’s trying to walk it back now to secure her own political seat, but she has already made it blatantly obvious that her morals end when the political line and cash flow begin.","['yeah', 'changing', 'opinion', 'presented', 'new', 'better', 'factual', 'information', 'trying', 'walk', 'back', 'secure', 'political', 'seat', 'already', 'made', 'blatantly', 'obvious', 'morals', 'end', 'political', 'line', 'cash', 'flow', 'begin']"
279,18129938563165601,25955017784,instagram,2021-02-13 00:36:11,1,Just proves how I intellectually challenged some people are,Just proves how I intellectually challenged some people are,"['proves', 'intellectually', 'challenged', 'people']"
280,17878604342088513,3162749369,instagram,2021-02-13 00:31:57,1,Too little too late,Too little too late,"['little', 'late']"
281,18128681965165851,9794163823,instagram,2021-02-13 00:21:36,2,Rats leaving the sinking ship 😂😂😂😂,Rats leaving the sinking ship ,"['rats', 'leaving', 'sinking', 'ship']"
282,17913607009605807,1491364275,instagram,2021-02-13 00:20:49,0,Hindsight is 20/20. Morals get you thru a day.,Hindsight is 20/20. Morals get you thru a day.,"['hindsight', 'morals', 'get', 'thru', 'day']"
283,17904692704703663,13028157695,instagram,2021-02-13 00:16:09,0,Tears 😭 grips my heart knowing how hard I’ve struggled to find a legit trader. I never wanted to do this but I’ll be guilty if I don’t share this good news to people lauren_crypto  profit is the best trader I’ve ever know. Thanks for helping me and i will forever be grateful to you lauren_crypto profit,Tears  grips my heart knowing how hard I’ve struggled to find a legit trader. I never wanted to do this but I’ll be guilty if I don’t share this good news to people lauren_crypto  profit is the best trader I’ve ever know. Thanks for helping me and i will forever be grateful to you lauren_crypto profit,"['tears', 'grips', 'heart', 'knowing', 'hard', 'struggled', 'find', 'legit', 'trader', 'never', 'wanted', 'guilty', 'share', 'good', 'news', 'people', 'profit', 'best', 'trader', 'ever', 'know', 'thanks', 'helping', 'forever', 'grateful', 'profit']"
284,18158105134105709,245946547,instagram,2021-02-12 23:57:11,10,It’s a little late for that.,It’s a little late for that.,"['little', 'late']"
285,18193806439022234,508545084,instagram,2021-02-12 23:56:55,1,OMG! She didn’t say that! Idk how still people are following this cheap page. You’re not even smart in your lies,OMG! She didn’t say that! Idk how still people are following this cheap page. You’re not even smart in your lies,"['omg', 'say', 'idk', 'still', 'people', 'following', 'cheap', 'page', 'even', 'smart', 'lies']"
286,18149271544190128,2220963508,instagram,2021-02-12 23:56:30,5,F her,F her,['f']
287,17861430776355599,2996004148,instagram,2021-02-12 23:48:20,0,Most of the trump cultists are like him what a coincidence 😂,Most of the trump cultists are like him what a coincidence ,"['cultists', 'like', 'coincidence']"
288,17878659701126348,1816182608,instagram,2021-02-12 23:45:49,3,Eyeing the VP run in 24. Pence Haley,Eyeing the VP run in 24. Pence Haley,"['eyeing', 'vp', 'run', 'pence', 'haley']"
289,17891593381920969,38523506517,instagram,2021-02-12 23:38:59,16,I’m not a trumper but she has no loyalty to anyone or anything - typical,I’m not a trumper but she has no loyalty to anyone or anything - typical,"['trumper', 'loyalty', 'anyone', 'anything', 'typical']"
290,18139791241087523,27633441938,instagram,2021-02-12 23:37:45,7,It’s about damn time she came to her senses!,It’s about damn time she came to her senses!,"['damn', 'time', 'came', 'senses']"
